white_id,black_id,result,timestamp
toan798,batmanwws,0.0,2017-08-22 15:40:44.035000+00:00
batmanwws,toan798,0.0,2017-08-22 15:24:43.072000+00:00
toan798,v15halkumar,0.0,2017-08-21 22:00:18.712000+00:00
toan798,felixoxo,1.0,2017-08-20 15:09:48.133000+00:00
jacmar2,toan798,0.5,2017-08-19 11:44:51.329000+00:00
madiane,toan798,1.0,2017-08-18 13:49:00.413000+00:00
vlado-gambit,toan798,0.0,2017-08-17 20:23:14.705000+00:00
airph,sabaren,0.0,2017-06-29 03:00:38.473000+00:00
rodrigocatalunya,airph,0.0,2017-06-29 02:56:22.193000+00:00
airph,roberbnd,1.0,2017-06-29 02:52:31.103000+00:00
fjachess,saa1367,1.0,2017-08-30 08:01:02.800000+00:00
harenko,fjachess,0.0,2017-08-30 07:44:15.106000+00:00
rys3000,fjachess,0.0,2017-08-30 07:11:16.630000+00:00
blackshelter,fjachess,0.0,2017-08-30 06:54:08.719000+00:00
issamssh,fjachess,0.0,2017-08-30 01:33:58.729000+00:00
fjachess,kiba2015,0.0,2017-08-28 15:48:24.665000+00:00
kiba2015,fjachess,0.0,2017-08-28 15:31:00.252000+00:00
fjachess,yiannism,1.0,2017-08-28 15:17:04.816000+00:00
alex-f87,fjachess,1.0,2017-08-28 15:03:42.206000+00:00
generationx,hiswag,1.0,2017-06-09 17:12:45.481000+00:00
prados,superhero098,0.0,2017-09-02 17:02:49.731000+00:00
d_mekro,superhero098,1.0,2017-09-02 16:52:50.537000+00:00
cuxhaven,superhero098,1.0,2017-08-31 09:54:37.091000+00:00
superhero098,cuxhaven,1.0,2017-08-31 09:32:24.582000+00:00
soosi98,superhero098,0.0,2017-08-31 09:06:18.152000+00:00
superhero098,wqf7,0.0,2017-08-31 08:59:15.664000+00:00
zovar,superhero098,0.0,2017-08-31 08:49:11.560000+00:00
superhero098,miqomanukyan2001,0.0,2017-08-31 08:43:45.562000+00:00
emiliooo,superhero098,1.0,2017-08-30 15:08:43.337000+00:00
egudin1,yersinia,0.0,2017-07-09 17:00:09.589000+00:00
stergioos,rizos353,1.0,2017-08-29 16:02:37.860000+00:00
stergioos,sar7an,0.0,2017-08-25 11:55:24.946000+00:00
teosimeon,stergioos,1.0,2017-08-24 18:01:07.238000+00:00
stergioos,komgoo,0.0,2017-08-24 11:39:50.059000+00:00
aszilagyi,stergioos,0.0,2017-08-24 11:00:07.680000+00:00
stergioos,dansa,1.0,2017-08-24 10:05:20.096000+00:00
stergioos,syrikat,1.0,2017-08-24 09:54:06.626000+00:00
syrikat,stergioos,0.0,2017-08-24 09:40:31.891000+00:00
iqcao1026,gecekirpik,1.0,2017-08-24 06:37:01.482000+00:00
sarikamis74,romanar2006,0.0,2017-09-03 16:25:44.013000+00:00
romanar2006,ivan_2009,1.0,2017-09-02 07:51:10.651000+00:00
thndraksl,romanar2006,1.0,2017-09-02 07:42:59.742000+00:00
romanar2006,amaury-larramona,0.0,2017-09-02 07:33:08.251000+00:00
ivan_2009,romanar2006,0.0,2017-09-02 07:28:08.276000+00:00
mrchesso1,romanar2006,0.0,2017-09-02 07:23:16.845000+00:00
menzur,romanar2006,0.0,2017-09-01 09:02:31.646000+00:00
eruptor,romanar2006,1.0,2017-08-31 13:10:19.225000+00:00
sabr1998,romanar2006,1.0,2017-08-30 12:25:50.596000+00:00
romanar2006,ezzdinus,1.0,2017-08-30 12:12:35.791000+00:00
aniamai,romanar2006,1.0,2017-08-30 12:00:02.821000+00:00
rehcsif6rehcsif,romanar2006,0.0,2017-08-30 07:44:17.869000+00:00
romanar2006,galih88,0.0,2017-08-29 12:53:56.067000+00:00
romanar2006,pale-blue-dot,0.0,2017-08-29 12:46:53.420000+00:00
marlon6109,vlad778,1.0,2017-05-30 18:26:20.293000+00:00
marlon6109,ali_rahimi88,1.0,2017-05-30 18:10:25.505000+00:00
chudoyudo,marlon6109,0.5,2017-05-30 17:59:41.756000+00:00
agr_ymb,marlon6109,0.5,2017-05-30 17:46:36.455000+00:00
rahmannnn,marlon6109,1.0,2016-12-21 17:04:36.857000+00:00
marlon6109,elevatorcable,0.0,2016-12-17 18:36:05.898000+00:00
jarda25,marlon6109,0.0,2016-12-17 18:24:23.466000+00:00
marlon6109,beata321,0.0,2016-12-17 18:09:48.567000+00:00
martiale,marlon6109,1.0,2016-12-17 18:01:47.209000+00:00
marlon6109,sefriirwansyah,1.0,2016-12-17 14:26:24.288000+00:00
marlon6109,x-game,1.0,2016-12-17 14:24:03.793000+00:00
gammalgnu,bpgbcg,0.0,2017-09-01 20:51:13.927000+00:00
bpgbcg,aliraqy,0.0,2017-09-01 18:55:26.828000+00:00
bpgbcg,amitshrivastav,0.0,2017-08-31 17:31:27.499000+00:00
fideko,bpgbcg,1.0,2017-08-31 04:20:15.662000+00:00
nas75,bpgbcg,0.0,2017-08-28 17:47:11.917000+00:00
eldesconocidopopular,bpgbcg,0.0,2017-08-25 16:02:30.080000+00:00
bpgbcg,eldesconocidopopular,1.0,2017-08-25 15:55:00.175000+00:00
sl11235,bpgbcg,0.0,2017-08-25 15:47:42.216000+00:00
bpgbcg,naboternura,0.0,2017-08-25 15:02:20.694000+00:00
kochab17,bpgbcg,0.0,2017-08-25 14:23:38.831000+00:00
bpgbcg,tarum,0.0,2017-08-24 04:24:15.539000+00:00
padrepio,bpgbcg,1.0,2017-08-24 00:58:59.751000+00:00
bpgbcg,almeidov,1.0,2017-08-24 00:00:51.990000+00:00
bpgbcg,joaquink22,1.0,2017-08-23 20:03:43.782000+00:00
bpgbcg,abolith,1.0,2017-08-23 19:40:37.886000+00:00
diarbovi,bpgbcg,1.0,2017-08-23 19:29:12.004000+00:00
bpgbcg,habboush,0.5,2017-08-23 17:34:02.916000+00:00
ultranice,bpgbcg,1.0,2017-08-23 17:07:21.418000+00:00
bpgbcg,dubouc,1.0,2017-08-23 17:02:56.692000+00:00
maxvirga,bpgbcg,0.0,2017-08-21 16:25:54.112000+00:00
bpgbcg,consun,0.0,2017-08-21 16:03:24.203000+00:00
bpgbcg,tjk125hqf,0.0,2017-08-20 06:42:52.184000+00:00
bpgbcg,mamai27,1.0,2017-08-19 21:18:49.950000+00:00
mamai27,bpgbcg,0.0,2017-08-19 21:12:28.697000+00:00
gmrein,bpgbcg,1.0,2017-08-19 20:58:44.207000+00:00
dkillian,bpgbcg,0.0,2017-08-19 05:05:17.216000+00:00
bpgbcg,jukkoleso,0.0,2017-08-18 12:54:01.541000+00:00
erik_manukyan,bekzodjon,0.0,2017-06-04 14:13:00.106000+00:00
bekzodjon,erik_manukyan,1.0,2017-06-04 13:58:17.534000+00:00
bekzodjon,carrotop,0.0,2017-06-04 13:34:59.314000+00:00
carrotop,bekzodjon,1.0,2017-06-04 13:20:27.871000+00:00
aliakbarshareh,bekzodjon,0.0,2017-06-04 12:11:54.848000+00:00
bekzodjon,horung,1.0,2017-06-04 12:01:56.488000+00:00
gamesou,bekzodjon,1.0,2017-06-04 11:06:49.946000+00:00
dleipold,bekzodjon,0.0,2017-06-04 10:42:03.100000+00:00
sansavoirvecu,bekzodjon,1.0,2017-06-04 09:15:24.056000+00:00
bekzodjon,viljamijii,0.0,2017-06-04 08:23:46.932000+00:00
shangreela,bekzodjon,0.0,2017-06-03 16:46:13.731000+00:00
incompetentf,jsolarays,0.0,2017-06-29 13:25:12.126000+00:00
caesar1377,incompetentf,0.5,2017-06-29 12:44:20.674000+00:00
incompetentf,wlad26091989,0.0,2017-06-29 12:32:05.031000+00:00
renci,incompetentf,1.0,2017-06-29 12:23:51.876000+00:00
incompetentf,pleschakov,1.0,2017-06-29 08:16:47.737000+00:00
incompetentf,kim2017,1.0,2017-06-28 21:31:29.748000+00:00
pouya_hero,incompetentf,1.0,2017-06-28 21:15:35.899000+00:00
incompetentf,pouya_hero,1.0,2017-06-28 21:00:10.538000+00:00
pouya_hero,incompetentf,1.0,2017-06-28 20:56:21.205000+00:00
incompetentf,walywin,0.0,2017-06-28 20:48:23.428000+00:00
incompetentf,crazyduke7,0.0,2017-06-28 20:39:59.753000+00:00
titovespilio,incompetentf,0.0,2017-06-28 20:22:29.756000+00:00
mehdiyaghinloo,incompetentf,1.0,2017-06-28 20:11:32.333000+00:00
superdivinus,incompetentf,0.0,2017-06-28 19:54:38.032000+00:00
lodzianin,cyp18,0.0,2017-08-12 09:24:09.741000+00:00
lodzianin,asghar70,0.0,2017-08-11 21:21:05.533000+00:00
lodzianin,tengo12,0.5,2017-08-06 10:36:14.600000+00:00
lodzianin,opdrgm,1.0,2017-08-05 21:30:05.611000+00:00
lodzianin,varelse,0.0,2017-07-27 22:04:19.999000+00:00
lodzianin,keriman,0.0,2017-07-09 12:27:17.265000+00:00
lodzianin,demonique,0.0,2017-07-07 20:42:28.549000+00:00
wblake66,lodzianin,1.0,2017-06-30 22:25:34.703000+00:00
lodzianin,crissam,0.0,2017-06-29 17:01:40.274000+00:00
lodzianin,gladpie,0.0,2017-06-25 08:44:15.203000+00:00
lodzianin,mohammedhassanin30,0.0,2017-06-24 09:28:25.038000+00:00
lodzianin,massiveman,0.0,2017-06-23 16:37:53.681000+00:00
lodzianin,anibalpg,1.0,2017-06-22 21:06:27.817000+00:00
lodzianin,malik_c,1.0,2017-06-20 19:07:12.568000+00:00
lodzianin,gpaunica,0.5,2017-06-19 20:18:48.617000+00:00
lodzianin,dimon57153,1.0,2017-06-18 09:29:52.113000+00:00
lodzianin,mac2224,0.0,2017-06-17 22:54:17.957000+00:00
lodzianin,ivanivanov-123,0.0,2017-06-15 12:30:36.046000+00:00
lodzianin,bandessz,0.0,2017-06-14 17:55:01.312000+00:00
lodzianin,androsov,0.0,2017-06-13 17:52:36.661000+00:00
lodzianin,leyensau,1.0,2017-06-12 22:25:19.190000+00:00
lodzianin,sworden,1.0,2017-06-11 17:25:09.830000+00:00
lodzianin,saa04,1.0,2017-06-11 10:41:37.944000+00:00
lodzianin,cuxhaven,0.0,2017-06-08 22:41:07.703000+00:00
lodzianin,dillanmichaelpr,0.0,2017-06-07 18:04:07.924000+00:00
lodzianin,deliballi,0.0,2017-06-06 21:04:48.616000+00:00
abhi07,jialak,1.0,2017-08-03 13:17:22.024000+00:00
baspa20000,jialak,0.0,2017-06-22 12:03:38.211000+00:00
jialak,snusumri,1.0,2017-06-21 00:43:09.200000+00:00
jialak,simoon23,0.0,2017-06-18 02:03:13.896000+00:00
jialak,ugursirmen,0.0,2017-06-17 15:13:38.472000+00:00
neysilva,jialak,1.0,2017-06-17 15:08:15.849000+00:00
youngxehanort,jialak,0.0,2017-06-17 12:16:40.454000+00:00
leksus,jialak,0.0,2017-06-17 12:08:54.040000+00:00
gmbeast,beniga,1.0,2017-07-09 10:18:01.797000+00:00
jarrydlee,miscellaneous,0.0,2017-08-23 09:51:09.232000+00:00
andrei80,jarrydlee,1.0,2017-08-23 09:40:59.265000+00:00
jarrydlee,arg_ks,0.0,2017-08-23 09:34:21.539000+00:00
jarrydlee,mosib2,0.0,2017-08-23 09:28:58.235000+00:00
klopstockus,jarrydlee,1.0,2017-08-23 09:10:00.354000+00:00
jarrydlee,poncho_ramirez,0.0,2017-08-23 09:05:02.386000+00:00
jarrydlee,pavy,0.0,2017-08-23 08:49:50.465000+00:00
jarrydlee,cserpesgabo,0.0,2017-08-23 08:45:20.287000+00:00
andrewbutov,jarrydlee,1.0,2017-08-23 08:40:32.172000+00:00
fionda,jarrydlee,1.0,2017-08-23 08:36:03.664000+00:00
nora1393,jarrydlee,1.0,2017-08-23 08:32:33.100000+00:00
jarrydlee,niklasfr08,1.0,2017-08-23 08:28:07.482000+00:00
claner,physicist1993,0.0,2017-08-28 09:26:29.611000+00:00
flashrust,chessvariants,0.0,2017-05-23 13:02:26.144000+00:00
chessvariants,arakul34,1.0,2017-05-23 12:24:57.916000+00:00
demas,chessvariants,0.5,2017-05-23 11:28:46.532000+00:00
merro,rodrigowski19,0.0,2017-09-03 20:45:37.628000+00:00
urges,rodrigowski19,1.0,2017-09-03 16:16:34.206000+00:00
rodrigowski19,muhq,1.0,2017-09-03 15:23:09.115000+00:00
chaittanya,rodrigowski19,0.0,2017-09-03 15:19:07.646000+00:00
rodrigowski19,chesspro660,0.0,2017-09-03 14:49:57.638000+00:00
kalemero01,rodrigowski19,1.0,2017-09-03 14:46:56.526000+00:00
jendress,rodrigowski19,0.0,2017-09-03 09:38:10.722000+00:00
azdek,rodrigowski19,1.0,2017-08-30 12:00:39.934000+00:00
rodrigowski19,romeu20,0.0,2017-08-25 19:39:48.081000+00:00
rodrigowski19,thekingslastpawn,0.0,2017-08-11 21:31:53.070000+00:00
chinastefan,rodrigowski19,0.0,2017-08-11 11:05:46.095000+00:00
brunodecarry,rodrigowski19,0.0,2017-08-11 09:20:23.005000+00:00
neilgally,rodrigowski19,0.0,2017-08-10 20:51:03.188000+00:00
rodrigowski19,neilgally,1.0,2017-08-10 20:27:54.257000+00:00
walle92,rodrigowski19,0.0,2017-08-10 19:59:45.519000+00:00
rodrigowski19,enviro,0.0,2017-08-10 19:51:47.751000+00:00
bigbrother101,rodrigowski19,1.0,2017-08-10 11:08:28.023000+00:00
blongdongsilver,rodrigowski19,1.0,2017-08-10 08:22:53.917000+00:00
rodrigowski19,brunodecarry,1.0,2017-08-09 20:24:32.332000+00:00
brunodecarry,rodrigowski19,1.0,2017-08-09 20:12:06.028000+00:00
rodrigowski19,brunodecarry,1.0,2017-08-09 20:04:43.145000+00:00
rodrigowski19,danidep02,0.5,2017-08-09 19:34:35.550000+00:00
valibulin,rodrigowski19,0.0,2017-08-09 17:03:28.602000+00:00
rodrigowski19,proect51,1.0,2017-08-09 16:09:04.429000+00:00
rodrigowski19,echosess,1.0,2017-08-09 16:00:36.221000+00:00
dimasindo,rodrigowski19,0.5,2017-08-09 12:44:19.480000+00:00
harryjoyce,rodrigowski19,0.0,2017-08-09 11:32:05.300000+00:00
aradov,rodrigowski19,0.0,2017-08-09 11:19:48.024000+00:00
aradov,rodrigowski19,0.0,2017-08-09 11:16:17.251000+00:00
rodrigowski19,baylar,1.0,2017-08-09 09:41:55.172000+00:00
valibulin,rodrigowski19,0.5,2017-08-08 11:38:42.448000+00:00
rodrigowski19,valibulin,1.0,2017-08-08 11:31:21.902000+00:00
valibulin,rodrigowski19,0.0,2017-08-08 11:27:55.159000+00:00
rodrigowski19,valibulin,1.0,2017-08-08 11:26:02.937000+00:00
valibulin,rodrigowski19,0.0,2017-08-08 11:23:47.893000+00:00
rodrigowski19,bubybuby,0.0,2017-08-08 11:11:48.532000+00:00
rodrigowski19,costillar,1.0,2017-08-08 11:01:22.347000+00:00
rodrigowski19,prstosjek,1.0,2017-08-07 13:02:59.709000+00:00
mizike559,rodrigowski19,0.0,2017-08-07 12:49:30.705000+00:00
rodrigowski19,rhyno85,1.0,2017-08-07 11:36:57.315000+00:00
jlb78,rodrigowski19,0.0,2017-08-07 11:02:09.579000+00:00
rodrigowski19,zonguldak1980,0.0,2017-08-07 10:08:58.438000+00:00
tiletozo,rodrigowski19,1.0,2017-08-07 09:55:28.722000+00:00
marcrid,rodrigowski19,0.0,2017-08-06 16:31:09.491000+00:00
rodrigowski19,mandalinci,0.0,2017-08-06 16:04:47.852000+00:00
rodrigowski19,mister-x-mister-x,0.5,2017-08-05 22:35:31.485000+00:00
smileyface1236,albix,1.0,2017-08-21 10:48:36.709000+00:00
govindadailha,smileyface1236,1.0,2017-08-20 00:11:02.093000+00:00
smileyface1236,aboohanafi,0.0,2017-06-26 00:28:44.732000+00:00
dricamagra,smileyface1236,0.0,2017-06-26 00:17:32.087000+00:00
smileyface1236,gerardo11,1.0,2017-06-26 00:12:06.534000+00:00
karmaboanil,smileyface1236,1.0,2017-06-26 00:05:09.180000+00:00
smileyface1236,chess-bob,1.0,2017-05-11 06:30:59.731000+00:00
chess-bob,smileyface1236,1.0,2017-05-11 06:19:54.984000+00:00
smileyface1236,megatron_1,1.0,2017-05-10 08:20:06.498000+00:00
megatron_1,smileyface1236,0.0,2017-05-10 08:16:44.590000+00:00
attee,janaletro,1.0,2017-05-22 17:29:35.864000+00:00
dog555,bat_of_doom,0.0,2017-09-03 15:50:18.070000+00:00
gui645,bat_of_doom,1.0,2017-09-03 13:51:42.508000+00:00
bat_of_doom,tepa_1996,1.0,2017-09-03 07:02:26.646000+00:00
horst36,sergeiv011988,1.0,2017-09-01 18:01:47.867000+00:00
sergeiv011988,manojmds,0.0,2017-09-01 17:51:27.486000+00:00
sergeiv011988,klaxon,1.0,2017-08-22 20:07:45.323000+00:00
klaxon,sergeiv011988,0.0,2017-08-22 19:55:30.701000+00:00
sergeiv011988,zmijazmaj123,1.0,2017-08-18 12:22:28.561000+00:00
frankp,roman_pham,0.0,2017-05-01 12:10:34.887000+00:00
richard_aventador,roman_pham,0.0,2017-05-01 11:56:13.940000+00:00
wronski,roman_pham,0.0,2017-05-01 11:53:48.094000+00:00
roman_pham,player74456,0.0,2017-05-01 11:28:02.854000+00:00
eustas,rmzndmrhn06,1.0,2017-06-29 16:13:54.975000+00:00
arthurrr,a_p_t_e_m_u_u,0.0,2017-09-02 08:23:10.207000+00:00
a_p_t_e_m_u_u,mbmlubos,0.0,2017-09-02 08:21:25.193000+00:00
a_p_t_e_m_u_u,tanganika,0.0,2017-09-02 08:19:03.260000+00:00
kravtsov,a_p_t_e_m_u_u,1.0,2017-09-02 08:11:58.620000+00:00
a_p_t_e_m_u_u,daniel79,0.5,2017-09-02 08:06:56.114000+00:00
triexplyz,a_p_t_e_m_u_u,1.0,2017-09-02 08:00:03.870000+00:00
lugg1,a_p_t_e_m_u_u,0.0,2017-09-02 07:45:33.611000+00:00
a_p_t_e_m_u_u,imbeterthanu,1.0,2017-09-02 06:19:21.656000+00:00
kurvic51,a_p_t_e_m_u_u,0.0,2017-09-02 05:51:43.557000+00:00
a_p_t_e_m_u_u,akimbohorst,1.0,2017-09-01 11:18:07.288000+00:00
a_p_t_e_m_u_u,personalidad,1.0,2017-09-01 11:12:59.185000+00:00
vkmansftw,a_p_t_e_m_u_u,0.0,2017-09-01 11:10:14.694000+00:00
a_p_t_e_m_u_u,inna457,0.0,2017-09-01 11:07:42.010000+00:00
a_p_t_e_m_u_u,alexanderar1977,1.0,2017-09-01 10:31:08.748000+00:00
vkmansftw,a_p_t_e_m_u_u,0.0,2017-09-01 10:12:50.768000+00:00
a_p_t_e_m_u_u,widja,0.0,2017-09-01 10:02:06.280000+00:00
chetelozuro,a_p_t_e_m_u_u,0.0,2017-09-01 09:46:49.496000+00:00
a_p_t_e_m_u_u,alex_11_0,0.5,2017-09-01 08:22:13.612000+00:00
just_basics,a_p_t_e_m_u_u,1.0,2017-09-01 08:07:24.392000+00:00
daniamurashov,a_p_t_e_m_u_u,1.0,2017-08-29 08:25:40.403000+00:00
a_p_t_e_m_u_u,pjjjzz,0.0,2017-08-29 08:16:36.578000+00:00
martan1208,a_p_t_e_m_u_u,0.0,2017-08-29 08:11:15.075000+00:00
a_p_t_e_m_u_u,marinovanec,1.0,2017-08-29 08:07:14.926000+00:00
bulletlover,a_p_t_e_m_u_u,1.0,2017-08-29 08:05:36.439000+00:00
a_p_t_e_m_u_u,antitexnik,0.0,2017-08-29 08:00:02.056000+00:00
golho,a_p_t_e_m_u_u,0.0,2017-08-29 07:09:07.787000+00:00
diliprake,a_p_t_e_m_u_u,1.0,2017-08-29 07:01:12.726000+00:00
a_p_t_e_m_u_u,aleffblendon,1.0,2017-08-29 06:58:30.876000+00:00
ivan_franko,a_p_t_e_m_u_u,1.0,2017-08-29 06:46:28.543000+00:00
a_p_t_e_m_u_u,ariankiamahdi,1.0,2017-08-29 06:36:00.142000+00:00
blazingheart,a_p_t_e_m_u_u,0.5,2017-08-29 06:28:13.773000+00:00
a_p_t_e_m_u_u,cserpesgabo,1.0,2017-08-29 06:25:14.649000+00:00
nico_sage,gianlucakebab,0.0,2017-04-30 20:42:01.056000+00:00
nico_sage,batso,1.0,2017-04-30 20:33:41.307000+00:00
nico_sage,oto101,0.0,2017-04-29 20:50:09.836000+00:00
sayantanchandra,vkrish,1.0,2017-05-29 13:26:57.826000+00:00
vkrish,valeferreyra11,1.0,2017-05-29 13:22:14.186000+00:00
rf81,vkrish,1.0,2017-05-27 02:37:20.746000+00:00
eagle77,marcoajedrez,0.0,2017-05-20 05:02:55.400000+00:00
stunning_star,makar_batulin,1.0,2017-05-09 13:39:47.566000+00:00
ebabushkin,stunning_star,0.0,2017-05-09 13:30:42.168000+00:00
stunning_star,mihosevastopol,0.0,2017-04-25 08:20:07.690000+00:00
fatsmith,stunning_star,1.0,2017-04-23 02:53:47.014000+00:00
rodrigued,stunning_star,0.0,2017-04-23 02:51:05.362000+00:00
stunning_star,k_joelbackman,1.0,2017-04-23 02:30:54.435000+00:00
stunning_star,nima115,1.0,2017-04-22 06:06:08.088000+00:00
stunning_star,mknamir,0.0,2017-04-21 17:05:50.812000+00:00
happyalexey,stunning_star,0.0,2017-04-21 16:50:50.443000+00:00
stunning_star,spinochio,1.0,2017-04-21 16:29:06.516000+00:00
stunning_star,rekursiv,0.0,2017-04-20 14:21:51.869000+00:00
mknamir,stunning_star,1.0,2017-04-20 14:06:36.860000+00:00
basar-raja,stunning_star,0.0,2017-04-20 13:37:47.074000+00:00
stunning_star,singhthegabru,1.0,2017-04-20 13:17:02.978000+00:00
stunning_star,real_madrid_1,0.5,2017-04-17 15:09:36.528000+00:00
nikkitah,stunning_star,0.0,2017-04-16 07:50:10.005000+00:00
stunning_star,jomanuell,0.0,2017-04-12 16:39:01.416000+00:00
yash26,mrunank,0.0,2017-08-18 14:12:47.636000+00:00
mrunank,yash26,1.0,2017-08-14 14:02:33.257000+00:00
shivam_12,mrunank,0.5,2017-08-09 14:25:11.030000+00:00
mrunank,shivam_12,1.0,2017-08-09 14:09:37.655000+00:00
mrunank,yash26,1.0,2017-08-09 12:13:11.208000+00:00
marigw,reydelmambo13,0.0,2017-05-18 11:10:23.710000+00:00
marigw,armansoroush,0.0,2017-05-11 20:42:27.681000+00:00
jouquis,marigw,1.0,2017-05-11 20:25:19.361000+00:00
hamada86,marigw,1.0,2017-05-03 11:47:16.234000+00:00
pedro-k77,marigw,1.0,2017-05-01 20:53:09.120000+00:00
marigw,segundo_tol,0.0,2017-05-01 20:46:05.469000+00:00
marigw,pedro-k77,0.0,2017-04-30 21:29:02.690000+00:00
nikos_s,marigw,1.0,2017-04-30 21:14:56.116000+00:00
marigw,henrikekaiser,1.0,2017-04-30 20:45:40.516000+00:00
jesuschristded,marigw,1.0,2017-04-30 20:07:18.456000+00:00
natalua,marigw,0.0,2017-04-29 19:47:20.647000+00:00
rulingthis,marigw,1.0,2017-04-29 19:22:32.839000+00:00
jhon01,marigw,1.0,2017-04-28 20:49:17.268000+00:00
marigw,arukazu,0.0,2017-04-28 20:25:05.768000+00:00
marigw,turgayto,0.0,2017-04-28 19:55:52.608000+00:00
maelm,marigw,1.0,2017-04-25 12:57:47.312000+00:00
marigw,ayman78,0.0,2017-04-25 12:39:28.851000+00:00
kang-heri,marigw,1.0,2017-04-25 12:34:34.801000+00:00
marigw,kang-heri,0.0,2017-04-25 12:29:15.849000+00:00
kang-heri,marigw,1.0,2017-04-25 12:21:32.754000+00:00
unh0lys0da,marigw,1.0,2017-04-25 12:04:49.548000+00:00
venthur,marigw,1.0,2017-04-24 12:06:49.857000+00:00
marigw,juncinmestrella,0.0,2017-04-22 13:32:19.927000+00:00
marigw,karpich2411,0.0,2017-04-22 13:21:00.150000+00:00
marigw,juncinmestrella,0.0,2017-04-22 13:07:58.013000+00:00
shahuebah,marigw,1.0,2017-04-22 13:01:15.939000+00:00
bogdansah,marigw,0.0,2017-04-20 11:44:00.095000+00:00
welcomx,marigw,0.5,2017-04-19 13:42:15.758000+00:00
marigw,juancho2519,0.0,2017-04-19 13:25:09.168000+00:00
marigw,ibanelani,0.0,2017-04-19 11:56:27.230000+00:00
xaabiii9,marigw,0.5,2017-04-19 11:45:21.348000+00:00
marigw,noirhero,0.0,2017-04-17 19:08:31.217000+00:00
normalplayerr,marigw,0.0,2017-04-17 18:49:33.428000+00:00
marigw,tarunsngh,0.0,2017-04-17 18:45:31.528000+00:00
morisok,marigw,1.0,2017-04-13 13:49:30.369000+00:00
marigw,lefthalk4,1.0,2017-04-13 13:35:20.731000+00:00
mauriciano,marigw,1.0,2017-04-12 20:25:17.469000+00:00
sttrider,marigw,1.0,2017-04-11 12:24:35.407000+00:00
serge60,mathu21345,0.0,2017-09-01 23:48:46.039000+00:00
thajarney,mathu21345,1.0,2017-08-12 15:51:27.625000+00:00
ngrden,mathu21345,0.0,2017-08-12 15:44:08.276000+00:00
mathu21345,bahiense15,1.0,2017-07-03 19:56:52.127000+00:00
mathu21345,jerbas,1.0,2017-07-03 19:46:13.004000+00:00
mathu21345,aksoy,1.0,2017-07-03 19:35:18.039000+00:00
keenthinker,mathu21345,0.0,2017-06-30 13:38:19.651000+00:00
loiclafouine,mathu21345,1.0,2017-06-22 19:22:21.621000+00:00
mathu21345,rpalen,1.0,2017-06-20 21:56:10.990000+00:00
yoursister69,mathu21345,1.0,2017-06-16 00:24:58.232000+00:00
agayet,mathu21345,1.0,2017-06-14 21:51:50.992000+00:00
mathu21345,luigisteve21,1.0,2017-06-14 21:29:20.542000+00:00
mms014,mathu21345,1.0,2017-06-12 12:10:06.058000+00:00
mathu21345,araratjan,0.0,2017-06-12 12:03:49.854000+00:00
andreykor,mathu21345,1.0,2017-06-09 20:46:30.566000+00:00
mathu21345,wrest92,1.0,2017-06-08 12:45:45.115000+00:00
wrest92,mathu21345,0.0,2017-06-08 12:37:57.132000+00:00
mathu21345,doublejean,0.0,2017-06-08 12:27:40.795000+00:00
mathu21345,javichoo,1.0,2017-06-07 23:15:04.326000+00:00
spud39,mathu21345,0.0,2017-06-07 22:45:47.439000+00:00
mathu21345,queops,0.0,2017-06-07 20:58:31.180000+00:00
antoniogallero,mathu21345,1.0,2017-06-07 20:36:33.298000+00:00
mathu21345,temi4,0.0,2017-06-07 20:32:23.423000+00:00
mathu21345,mrspawn,0.0,2017-06-07 20:24:46.687000+00:00
sweetycool,mathu21345,0.0,2017-06-05 19:39:38.264000+00:00
mathu21345,khersonsky,1.0,2017-05-31 23:25:53.757000+00:00
khersonsky,mathu21345,0.0,2017-05-31 23:11:00.049000+00:00
mathu21345,kingpawnnn,1.0,2017-05-27 20:30:59.612000+00:00
deyanniko1,mathu21345,0.5,2017-05-25 19:20:12.563000+00:00
mathu21345,tortuguillo,0.0,2017-05-24 21:30:30.318000+00:00
mathu21345,boomer007,1.0,2017-05-22 23:27:40.121000+00:00
ronaldmagnus,mathu21345,0.0,2017-05-22 22:21:57.772000+00:00
mathu21345,nicolasabdala,0.5,2017-05-22 22:05:28.610000+00:00
fra1989,mathu21345,0.0,2017-05-22 21:51:02.493000+00:00
stas1989,mathu21345,0.0,2017-05-19 21:18:53.306000+00:00
abhinandan46698,eraldii,1.0,2017-09-03 19:42:47.115000+00:00
mandre,eraldii,1.0,2017-09-03 19:35:01.016000+00:00
eraldii,bbsd,0.5,2017-09-03 19:19:12.174000+00:00
eraldii,serggas,1.0,2017-09-03 19:10:38.034000+00:00
eraldii,dardelu,1.0,2017-09-03 19:06:20.490000+00:00
cemalsertdemir,eraldii,1.0,2017-09-03 19:00:02.705000+00:00
croatiaqueen,eraldii,0.0,2017-09-03 13:21:01.181000+00:00
bbsd,eraldii,1.0,2017-09-03 13:06:03.729000+00:00
wojand,philippe2a,0.0,2017-08-31 08:52:36.136000+00:00
gabriel21,wojand,0.0,2017-08-18 06:37:51.397000+00:00
wojand,peter-bon22,1.0,2017-07-14 19:35:47.595000+00:00
pawiscorpio,wojand,1.0,2017-07-14 19:32:54.251000+00:00
